"File","Line","Type","Src","Alt","Title","Caption","Missing"
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-03-mou-gong\quan-guo-wei-shang-po-guo-ci-zhi\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-03-mou-gong/quan-guo-wei-shang-po-guo-ci-zhi.jpg","《孙子兵法》谋攻篇全国为上战略维度与竞技体育应用","","以《孙子兵法》谋攻篇「全国为上」解析竞技体育中的节奏控制与损耗管理。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-03-mou-gong\san-jun-ji-huo-qie-yi\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-03-mou-gong/san-jun-ji-huo-qie-yi.jpg","短道速滑接力队员在比赛中交接棒时出现犹豫，体现团队战术混乱","","内部战术分歧与信任崩塌，如同诸侯乘虚而入，让对手在关键时刻迅速取胜。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-03-mou-gong\shang-bing-fa-mou-qi-ci-fa-jiao\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-03-mou-gong/shang-bing-fa-mou-qi-ci-fa-jiao.jpg","冰壶比赛中选手观察对手布局并制定战术","","赛前识破对手战术，比单纯加大训练强度更能以低消耗获取优势。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-03-mou-gong\xiu-lu-fen-wen-ju-qi-xie-san-yue-er-hou-cheng\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-03-mou-gong/xiu-lu-fen-wen-ju-qi-xie-san-yue-er-hou-cheng.jpg","短道速滑运动员在赛前进行体能储备与器材调试","","赛前备战资源投入并非越多越好，超过阈值后边际效益递减。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-04-jun-xing\_index.md","front-matter","Cover","placeholder/quotes.jpg","军形篇","","军形篇",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-04-jun-xing\bing-fa-yi-yue-du\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-04-jun-xing/bing-fa-yi-yue-du.jpg","竞技体育选手在赛前进行体能评估与战术分析","","从《孙子兵法·军形篇》的五步量化评估链，看竞技体育中的资源约束与物理极限。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-04-jun-xing\bu-ke-sheng-zai-ji\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-04-jun-xing/bu-ke-sheng-zai-ji.jpg","短道速滑选手在弯道中保持身体平衡与速度控制","","运动员守住自身物理极限的稳定输出，是「不可胜在己」的竞技体现。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-04-jun-xing\bu-ke-sheng-zhe-shou-ye\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-04-jun-xing/bu-ke-sheng-zhe-shou-ye.jpg","短道速滑选手在弯道中跟随滑行，体现攻守选择与体力分配","","攻守选择由当前实力对比决定，时间节点只是次要因素。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-04-jun-xing\di-sheng-du-du-sheng-liang\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-04-jun-xing/di-sheng-du-du-sheng-liang.jpg","竞技体育教练组在赛场边根据场地条件与资源数据推演比赛策略","","从场地条件到胜负趋势，资源约束维度贯穿赛前推演全过程。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-04-jun-xing\gu-ju-qiu-hao-bu-wei-duo-li\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-04-jun-xing/gu-ju-qiu-hao-bu-wei-duo-li.jpg","短道速滑选手在弯道逼近物理极限的瞬间","","基础能力达标只是入场券，物理极限的毫厘之差才是胜负分水岭。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-04-jun-xing\gu-qi-zhan-sheng-bu-te\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-04-jun-xing/gu-qi-zhan-sheng-bu-te.jpg","短道速滑选手在弯道处压步滑行，体现物理极限下的战术执行","","胜利的确定性来自赛前对物理极限的精确计算，而非赛中的偶然爆发。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-04-jun-xing\gu-shan-zhan-zhe-li-yu-bu-bai-zhi-di\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-04-jun-xing/gu-shan-zhan-zhe-li-yu-bu-bai-zhi-di.jpg","短道速滑选手在弯道中保持稳定滑行线路，等待对手出现失误","","先守住自身滑行稳定与体能分配，再捕捉对手在弯道中的破绽。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-04-jun-xing\gu-shan-zhan-zhe-neng-wei-bu-ke-sheng\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-04-jun-xing/gu-shan-zhan-zhe-neng-wei-bu-ke-sheng.jpg","运动员在赛场上专注自身动作稳定，背景为对手模糊身影","","守住自身稳定上限，正视对手不可控的临场发挥。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-04-jun-xing\gu-shan-zhan-zhe-zhi-sheng-ye\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-04-jun-xing/gu-shan-zhan-zhe-zhi-sheng-ye.jpg","运动员在田径跑道上进行起跑细节训练，背景是计时器与训练数据板","","物理极限项目中，胜负常由起跑反应、重心控制等微小变量累积决定。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-04-jun-xing\gu-sheng-bing-ruo-yi-yi-cheng-zhu\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-04-jun-xing/gu-sheng-bing-ruo-yi-yi-cheng-zhu.jpg","以镒称铢：竞技实力评估与资源约束","","《孙子兵法·军形篇》以镒称铢的智慧，指导运动员在资源约束下评估实力、设定目标。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-04-jun-xing\gu-yue-sheng-ke-zhi\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-04-jun-xing/gu-yue-sheng-ke-zhi.jpg","短道速滑选手在弯道中身体倾斜，体现物理极限与赛前判断","","短道速滑的弯道离心力与冰面摩擦，是运动员无法强行突破的物理边界。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-04-jun-xing\gu-zhi-suo-wei-shan-zhan-zhe\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-04-jun-xing/gu-zhi-suo-wei-shan-zhan-zhe.jpg","运动员在田径赛道上进行极限体能训练","","赛前准备将比赛难度降至自身极限之内，是「胜于易胜」的现代竞技体现。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-04-jun-xing\jian-sheng-bu-guo-zhong-ren-zhi-suo-zhi\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-04-jun-xing/jian-sheng-bu-guo-zhong-ren-zhi-suo-zhi.jpg","短道速滑选手在弯道中保持身体极限倾斜，体现物理极限维度的竞技状态","","顶尖选手的胜利往往在赛前就已基本确定，真正决定胜负的是准备阶段的差距。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-04-jun-xing\shan-shou-zhe-cang-yu-jiu-di-zhi-xia\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-04-jun-xing/shan-shou-zhe-cang-yu-jiu-di-zhi-xia.jpg","短道速滑选手在弯道隐蔽意图、直道突然加速的攻守节奏控制","","短道速滑与击剑中，攻守节奏的物理极限控制是胜负关键。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-04-jun-xing\shan-yong-bing-zhe-xiu-dao-er-bao-fa\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-04-jun-xing/shan-yong-bing-zhe-xiu-dao-er-bao-fa.jpg","运动员在训练场上按标准流程执行动作，体现修道保法的竞技战略","","修明原则、严守纪律，运动员才能把胜负决定权握在自己手中。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-04-jun-xing\sheng-zhe-zhi-zhan-min-ye\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-04-jun-xing/sheng-zhe-zhi-zhan-min-ye.jpg","短道速滑选手在弯道加速，形成不可逆冲击","","短道速滑中，选手在弯道积累势能，于直道释放，如同决积水于千仞之谿。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-04-jun-xing\shi-gu-sheng-bing-xian-sheng-er-hou-qiu-zhan\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-04-jun-xing/shi-gu-sheng-bing-xian-sheng-er-hou-qiu-zhan.jpg","短道速滑选手在弯道处进行战术超越，体现赛前部署创造先手优势","","短道速滑比赛中，选手的弯道超越位置和时机往往在赛前已通过对手分析确定，这是「先胜后战」在物理极限边缘的典型体现。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-04-jun-xing\shou-ze-bu-zu\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-04-jun-xing/shou-ze-bu-zu.jpg","短道速滑选手在弯道处判断攻防时机","","资源约束下，守与攻不是勇气问题，而是存量问题。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-04-jun-xing\xi-zhi-shan-zhan-zhe\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-04-jun-xing/xi-zhi-shan-zhan-zhe.jpg","短道速滑选手在比赛中保持稳定节奏等待对手暴露漏洞","","在物理极限维度下，守住自己的体能边界，等待对手先触及极限。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-05-bing-shi\_index.md","front-matter","Cover","placeholder/quotes.jpg","兵势篇","","兵势篇",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-05-bing-shi\fan-zhan-zhe-yi-zheng-he\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-05-bing-shi/fan-zhan-zhe-yi-zheng-he.jpg","短道速滑选手在弯道处从外道超越对手的瞬间","","常规跟滑稳住阵脚，外道突袭打破预判，正是「以正合，以奇胜」的冰上演绎。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-05-bing-shi\fan-zhi-zhong-ru-zhi-gua\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-05-bing-shi/fan-zhi-zhong-ru-zhi-gua.jpg","篮球运动员在对手全场紧逼下变向出球的战术瞬间","","分层编制与号令同步，让大场面拆成小单元，再用奇正切换攻击对手薄弱点。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-05-bing-shi\fen-fen-yun-yun\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-05-bing-shi/fen-fen-yun-yun.jpg","篮球比赛中球员在混乱场面下保持防守轮转站位","","场面可以乱，轮转与站位规则不能乱。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-05-bing-shi\gu-shan-chu-qi-zhe\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-05-bing-shi/gu-shan-chu-qi-zhe.jpg","短道速滑选手在弯道突然变线超越对手的瞬间","","出奇不是冒险，而是技术储备在关键分上的隐蔽调用。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-05-bing-shi\gu-shan-dong-di-zhe\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-05-bing-shi/gu-shan-dong-di-zhe.jpg","网球运动员用假动作调动对手重心","","以假象牵引对手，以微利诱其出手，是《孙子兵法》兵势篇的核心战术思维。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-05-bing-shi\gu-shan-zhan-ren-zhi-shi\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-05-bing-shi/gu-shan-zhan-ren-zhi-shi.jpg","篮球比赛中连续得分后全队紧逼防守形成攻防一体态势","","善战者造势，如圆石滚落高山，势不可挡。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-05-bing-shi\gu-shan-zhan-zhe-qiu-zhi-yu-shi\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-05-bing-shi/gu-shan-zhan-zhe-qiu-zhi-yu-shi.jpg","短道速滑运动员在弯道中利用战术态势超越对手","","短道速滑比赛中，选手通过弯道站位与节奏变化制造有利态势，释放自身速度优势。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-05-bing-shi\ji-shui-zhi-ji\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-05-bing-shi/ji-shui-zhi-ji.jpg","排球攻手在二传触球瞬间起跳扣杀，体现势与节的战术配合","","势是持续压迫积累的战术压强，节是短促精准的发力窗口。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-05-bing-shi\luan-sheng-yu-zhi\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-05-bing-shi/luan-sheng-yu-zhi.jpg","孙子兵法兵势篇战术平衡与奥运竞技决策示意图","","《孙子兵法·兵势篇》揭示战术过度偏向一端必生反效果，竞技中攻守节奏须动态调整。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-05-bing-shi\mu-shi-zhi-xing\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-05-bing-shi/mu-shi-zhi-xing.jpg","孙子兵法兵势篇木石之性战术解读配图","","木石之性，安则静，危则动，方则止，圆则行。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-05-bing-shi\qi-zheng-xiang-sheng\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-05-bing-shi/qi-zheng-xiang-sheng.jpg","网球选手在发球线上准备发球，背景是球场与观众席","","强力发球与切削发球交替使用，让对手的接发预判持续失效。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-05-bing-shi\ren-shi-zhe-qi-zhan-ren-ye\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-05-bing-shi/ren-shi-zhe-qi-zhan-ren-ye.jpg","田径选手在赛道上跟跑破风的战术场景","","跟跑破风是「任势」在田径赛场上的直接体现：借助对手排开的空气，换取后程的体能优势。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-05-bing-shi\sheng-bu-guo-wu\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-05-bing-shi/sheng-bu-guo-wu.jpg","羽毛球运动员在比赛中通过节奏与落点变化组合基础技术","","基础技术有限，战术组合无穷——关键在于节奏、落点与力量的变化运用。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-05-bing-shi\shi-gu-shan-zhan-zhe-qi-shi-xian\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-05-bing-shi/shi-gu-shan-zhan-zhe-qi-shi-xian.jpg","短道速滑选手在弯道加速超越，体现「其势险，其节短」的战术节奏","","短道速滑弯道超越是「势险节短」的典型战术场景：先施压，再在极短窗口内完成关键动作。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-05-bing-shi\shi-ru-guo-nu\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-05-bing-shi/shi-ru-guo-nu.jpg","网球选手在对手回球出浅时缩短引拍准备截击，体现蓄势与触发节奏","","蓄势如拉满弩弓，触发如扣动弩机，网球截击的胜负常在零点几秒内决定。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-05-bing-shi\yi-li-dong-zhi\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-05-bing-shi/yi-li-dong-zhi.jpg","足球比赛中球员让出边路空间引诱对手前压的战术示意图","","让出边路不是退让，而是为了让对手进入预设的伏击区域。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-05-bing-shi\zhi-luan-shu-ye\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-05-bing-shi/zhi-luan-shu-ye.jpg","短道速滑运动员在弯道中保持队形与战术纪律","","战术秩序来自编制与分工，而非临场情绪。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-05-bing-shi\zhong-er-fu-shi\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-05-bing-shi/zhong-er-fu-shi.jpg","长跑运动员在跑道上进行高低强度交替训练，背景为日月与四季意象","","把训练周当作可循环的作战单元，用高低强度交替触发超量补偿。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-06-xu-shi\_index.md","front-matter","Cover","placeholder/quotes.jpg","虚实篇","","虚实篇",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-06-xu-shi\bu-zhi-zhan-di-bu-zhi-zhan-ri\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-06-xu-shi/bu-zhi-zhan-di-bu-zhi-zhan-ri.jpg","排球队员在接发球时因责任区域模糊而犹豫，象征战术分工不清","","排球接发球中，责任区域模糊导致左右无法互救，正如孙子所言「左不能救右」。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-06-xu-shi\chu-qi-suo-bu-qu-qu-qi-suo-bu-yi\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-06-xu-shi/chu-qi-suo-bu-qu-qu-qi-suo-bu-yi.jpg","羽毛球单打选手重复压后场后突然吊网前的战术示意图","","重复压后场使对手重心后移，突然吊网前攻击其不趋之处。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-06-xu-shi\di-sui-zhong-ke-shi-wu-dou\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-06-xu-shi/di-sui-zhong-ke-shi-wu-dou.jpg","篮球区域联防中防守球员封锁内线传球路线的战术示意图","","区域联防的核心不是抢断，而是让对手的核心球员接不到球。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-06-xu-shi\fan-xian-chu-zhan-di-er-dai-di-zhe-yi\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-06-xu-shi/fan-xian-chu-zhan-di-er-dai-di-zhe-yi.jpg","短道速滑运动员在弯道抢占内道领滑位置","","先进入节奏、先占据有利位置的一方，往往在体能与心理上占据双重优势。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-06-xu-shi\fu-bing-xing-xiang-shui\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-06-xu-shi/fu-bing-xing-xiang-shui.jpg","羽毛球运动员在场上调动对手后攻击空当","","水避高趋下，兵避实击虚——调动对手，攻击空当。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-06-xu-shi\gong-er-bi-qu-zhe-gong-qi-suo-bu-shou\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-06-xu-shi/gong-er-bi-qu-zhe-gong-qi-suo-bu-shou.jpg","足球运动员在定位球中攻击后点区域","","足球定位球中，攻击对方防守薄弱的后点区域，是「攻其所不守」的典型应用。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-06-xu-shi\gu-bei-qian-ze-hou-gua\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-06-xu-shi/gu-bei-qian-ze-hou-gua.jpg","网球运动员在底线准备防守，身体重心偏向一侧","","网球底线防守中，预判对手回球线路并提前分配重心，是压缩跑动距离的关键。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-06-xu-shi\gu-bing-wu-chang-shi-shui-wu-chang-xing\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-06-xu-shi/gu-bing-wu-chang-shi-shui-wu-chang-xing.jpg","篮球教练在场边根据对手防守策略调整战术","","战术没有固定模板，能因敌变化而取胜者，谓之神。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-06-xu-shi\gu-ce-zhi-er-zhi-de-shi-zhi-ji\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-06-xu-shi/gu-ce-zhi-er-zhi-de-shi-zhi-ji.jpg","拳击手在比赛中用轻刺拳试探对手防守","","轻刺拳试探是拳击中最典型的「角之」，用最小代价读取对手虚实。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-06-xu-shi\gu-di-yi-neng-lao-zhi-bao-neng-ji-zhi\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-06-xu-shi/gu-di-yi-neng-lao-zhi-bao-neng-ji-zhi.jpg","足球运动员在比赛中通过横向转移球调动对手防线","","横向转移球迫使防守阵型反复移动，是「敌佚能劳之」在现代足球中的典型应用。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-06-xu-shi\gu-qi-zhan-sheng-bu-fu\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-06-xu-shi/gu-qi-zhan-sheng-bu-fu.jpg","拳击手在比赛中变换进攻节奏，体现孙子兵法战胜不复的战术思想","","取胜方法不重复，根据对手反应无穷变化。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-06-xu-shi\gu-shan-gong-zhe-di-bu-zhi-qi-suo-shou\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-06-xu-shi/gu-shan-gong-zhe-di-bu-zhi-qi-suo-shou.jpg","羽毛球运动员在网前做出假动作，对手重心偏移","","通过假动作与节奏变化，让对手无法锁定防守重心。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-06-xu-shi\gu-shan-zhan-zhe-zhi-ren-er-bu-zhi-yu-ren\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-06-xu-shi/gu-shan-zhan-zhe-zhi-ren-er-bu-zhi-yu-ren.jpg","篮球控球后卫在比赛中通过变速运球调动防守队员站位","","善于掌控节奏的一方，能让对手始终处于被动调整的状态。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-06-xu-shi\gu-wo-yu-zhan-di-sui-gao-lei-shen-gou\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-06-xu-shi/gu-wo-yu-zhan-di-sui-gao-lei-shen-gou.jpg","足球运动员在边路传中，防守球员被迫离开原位补位","","攻击中卫与边卫之间的空当，迫使防守者离开原位补位。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-06-xu-shi\gu-wu-xing-wu-chang-sheng\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-06-xu-shi/gu-wu-xing-wu-chang-sheng.jpg","网球选手在不同场地材质上击球，背景为四季更替与月相变化","","场地材质与体能周期如同四季更替，没有选手能永远占优。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-06-xu-shi\gu-xing-bing-zhi-ji-zhi-yu-wu-xing\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-06-xu-shi/gu-xing-bing-zhi-ji-zhi-yu-wu-xing.jpg","拳击手在擂台上通过步法切换与头部晃动隐藏攻击意图","","拳击对抗中，步法与头部晃动使对手无法锁定攻击目标",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-06-xu-shi\gu-xing-ren-er-wo-wu-xing\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-06-xu-shi/gu-xing-ren-er-wo-wu-xing.jpg","羽毛球运动员用一致性出拍隐藏落点，对手重心暴露","","用动作一致性隐藏意图，迫使对手先暴露重心，再集中攻击其空档。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-06-xu-shi\gu-zhi-zhan-zhi-di-zhi-zhan-zhi-ri\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-06-xu-shi/gu-zhi-zhan-zhi-di-zhi-zhan-zhi-ri.jpg","运动员在赛前勘察场地并标记关键点位","","赛前掌握比赛地点与时间信息，是战术执行的第一步。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-06-xu-shi\gua-zhe-bei-ren-zhe-ye\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-06-xu-shi/gua-zhe-bei-ren-zhe-ye.jpg","网球运动员通过大角度调动对手，在跑动中击球","","通过落点与节奏变化调动对手，是「使人备己」在竞技体育中的直接体现。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-06-xu-shi\jin-er-bu-ke-yu-zhe-chong-qi-xu-ye\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-06-xu-shi/jin-er-bu-ke-yu-zhe-chong-qi-xu-ye.jpg","网球运动员在对手站位靠前时挑高球打身后空当","","进攻打虚、撤退求速：孙子兵法虚实篇的战术智慧在体育竞技中的体现。",""
